1594806582521820162|惠科金渝|俏农ET种子轮获得无100万人民币投资
1594806582521820163|全球衣橱|LookerE轮获得Premji Invest等1.03亿美元投资
1594806582521820164|微纳科技|仁光科技A轮获得汉铎投资投资
1594806582521820165|奥通环保|华文国际A轮获得中科招商投资
1594806582521820166|甘肃电投|天行健未披露获得优领资本投资
1594806582521820167|华通热力|朝亚控股Chayora战略融资获得渣打银行投资
1594806582521820168|云建钢构|凤凰文投战略融资获得广州展腾投资有限公司等投资
1594806582521820169|美圈科技|精湛光电新三板获得未披露机构投资
1594806582521820170|Maxent猛犸反欺诈|Micron美光半导体A轮获得北极光投资
1594806582521820171|波奇智能|普天线缆未披露获得无投资
1594806582521820172|COWAROBOT|Anote智学本天使轮获得未披露机构投资
1594806582521820173|药材买卖网|天池矿业Pre-IPO获得未披露机构投资
1594806582521820174|万娱互动|中科微光天使轮获得中科创星等投资
1594806582521820175|龟与熊猫|普视科技天使轮获得长山投资投资
1594806582521820176|Pienso|东吴农化新三板获得未披露机构投资
1594806582521820177|Platform.sh|宏远电器在无上市
1594806582521820178|大连液力|邦盛科技B轮获得君联资本等1.35亿人民币投资
1594806582521820179|金丰源种业|快递兔天使轮获得九合创投数百万人民币投资
1594806582521820180|包钢冀东|博安通新三板获得未披露机构投资
1594806582521820181|Droidpilot|农广传媒A轮获得创世伙伴资本6000万人民币投资
1594806582521820182|Blueberry Therap|中影年年A轮获得梧桐树资本等数千万人民币投资
1594806582521820183|Baccarat|Withings未披露获得Nokia1.9亿美元投资
1594806582521820184|Luminous|富祥股份获得无投资
1594806582521820185|秦淮风光|手付通未披露获得新力金融投资
1594806582521820186|诺和股份|淳中科技获得未披露机构投资
1594806582521820187|家哇云|侨达国际未披露获得European Investment Bank2500万美元投资
1594806582521820188|Hello Pal|三顿半Pre-A轮获得峰瑞资本1000万人民币投资
1594806582521820189|亚派科技|渤海报关新三板获得无投资
1594806582521820190|10+air|雷神科技战略融资获得优格资本投资
1594806582521820191|Shubham Housing|LabsterB轮获得Owl Ventures等2100万美元投资
1594806582521820192|云樱医疗|AcornsB轮获得Jacobs Asset Management620万美元投资
1594806582521820193|电保姆|天石稀土A轮获得深创投投资
1594806582521820194|宝亮股份|杰尔科技新三板获得未披露机构投资
1594806582521820195|Data pipeline|广弘控股 并购江丰实业
1594806582521820196|新能凤凰|ARKie天使轮获得站酷网400万人民币投资
1594806582521820197|爱悠|苏马游艇新三板获得未披露机构投资
1594806582521820198|Loch Lomond|探鹿天使轮获得蓝驰创投1000万人民币投资
1594806582521820199|凯谱乐|锐石创芯A轮获得等近亿人民币投资
1594806582521820200|台海集团|WorldRemitB轮获得Accel Partners等1亿美元投资
1594806582521820201|易电通|云犀直播Pre-A轮获得赛富亚洲SAIF2000万人民币投资
1594806582521820202|东软医疗|海螺家Pre-A轮获得劲邦资本数千万人民币投资
1594806582521820203|网宿科技|AI精算面相A轮获得未披露1000万人民币投资
1594806582521820204|云网中国|申通快递战略融资获得平安创新投资基金等投资
1594806582521820205|承德避暑山庄|旗滨集团获得未披露机构投资
1594806582521820206|360搜索|爱车屋新三板获得未披露机构投资
1594806582521820207|易瓦特|圆融光电B轮获得汉能投资数千万人民币投资
1594806582521820208|兰姆信息|云赛智联获得未披露机构投资
1594806582521820209|雅布力|家哇云A轮获得海尔资本投资
1594806582521820210|不素盒尚|GT Apeiron Therapeutic种子轮获得GT Healthcare2700万美元投资
1594806582521820211|中兴新材|华钰矿业获得无投资
1594806582521820212|天水长城果汁|众志达新三板获得未披露机构投资
1594806582521820213|赛威客|诗芬洗护种子轮获得论道资本投资
1594806582521820214|炬光科技|柯林布瑞A轮获得正海资本等6800万人民币投资
1594806582521820215|启天股份|鲁大师未披露获得360投资
1594806582521820216|Echo Fox|Upstream天使轮获得Maniv Mobility等数百万美元投资
1594806582521820217|Candy Book|百分点战略融资获得前海梧桐并购基金等投资
1594806582521820218|北汽蓝谷|起飞线天使轮获得未披露机构过千万人民币投资
1594806582521820219|礼诺|博浩生物A轮获得昆明视卓商贸有限公司投资
1594806582521820220|澎思科技|德美医疗A轮获得清控银杏投资
1594806582521820221|意时网|明珞装备天使轮获得海汇投资等1800万人民币投资
1594806582521820222|MediaCross云联网络|Skilancer SolarA轮获得投资
1594806582521820223|VIADNA|你我金融新三板获得光影侠投资
1594806582521820224|沙米|绿旗科技A轮获得九鼎投资
1594806582521820225|点米科技|秒针系统 并购RadioBuy
1594806582521820226|通达航运|HortonworksB轮获得Index Ventures等数千万美元投资
1594806582521820227|中汇影视|爱尔圣安眼科医院天使轮获得上海锦傲投资管理有限公司等投资
1594806582521820228|都市丽人|金川集团战略融资获得国投高科等投资
1594806582521820229|中煤华晋|舜源自动化天使轮获得易联资本投资
1594806582521820230|成都魔方在线|SITECH新特B轮获得重庆市长寿区相关产业投资基金投资
1594806582521820231|LMR Partners|Coupang战略融资获得软银愿景基金20亿美元投资
1594806582521820232|中和农信|FUNSNAP逗映科技天使轮获得追梦者基金等投资
1594806582521820233|美美雅|爱点击iClickD轮获得蓝色光标6000万美元投资
